Ligand SMILES,activity_class
NC1=NC(CCS1)(c1cccc(NC(=O)c2cnc(OCC#C)cn2)c1)C(F)(F)F,moderately_active
C[C@]1(CC(=C)SC(N)=N1)c1cncc(NC(=O)c2ccc(cn2)C#N)c1,moderately_active
Cc1ncc(NC(=O)c2ccc(cn2)C#N)cc1[C@]1(C)CC(=C)SC(N)=N1,moderately_active
CN(C)C\C(C)=C1\C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C\C(CN1CCCC1)=C1/C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C\C(CN1CCC(F)(F)C1)=C1/C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C\C(CN1CCOCC1)=C1/C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C[C@]1(CC(=C)SC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)cnc1Cl,moderately_active
C\C(C(F)F)=C1/C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C\C(CO)=C1/C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ncc(cc2F)C#N)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ncc(Cl)cn2)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ncc(cn2)C#N)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ncc(F)cc2F)ccc1F,moderately_active
Cc1ncn(n1)-c1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
NC1=NC(CS1)(c1ccc(OC(F)(F)F)cc1)c1cccc(NC(=O)c2ncc(Cl)cc2Cl)c1,moderately_active
CC(C)(O)\C=C1\C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C[C@]1(C\C(SC(N)=N1)=C\CO)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C[C@]1(CC(=C)SC(N)=N1)c1cc(NC(=O)c2ncc(Cl)cc2Cl)ccc1F,moderately_active
C[C@]1(CC(=C)SC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
NC1=NC(CCS1)(c1cccc(NC(=O)c2cnc(OCC#C)cn2)c1)C(F)(F)F,moderately_active
NC1=NC(CCS1)(c1cccc(NC(=O)c2ncc(Cl)cc2Cl)c1)C(F)(F)F,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(C)C=CSC(N)=N2)c(N)n1,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2cnc(cn2)-c2ccc[nH]2)ccc1F,moderately_active
COCCOc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ccc(OCCF)cn2)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2cnc(OCCF)cn2)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cccc(NC(=O)c2ccc(cn2)C#C)c1,moderately_active
C[C@]1(C=CSC(N)=N1)c1cccc(NC(=O)c2cnc(OCC#C)cn2)c1,moderately_active
COc1cnc(cn1)C(=O)Nc1cccc(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
CC1=C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
CC1=C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2cnc(cn2)C#N)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=C(C)SC(N)=N1,moderately_active
Cc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=C(SC(N)=N1)c1ccccc1,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=C(SC(N)=N1)c1ccccc1,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
Cc1nc(co1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2cnc(OCC#C)cn2)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
Cc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)C=CSC(N)=N1,moderately_active
COc1ccc(cc1)C1(CSC(N)=N1)c1cccc(NC(=O)c2cnc(O)cn2)c1,moderately_active
COc1ccc(cc1)C1(CSC(N)=N1)c1cccc(NC(=O)c2ncc(Cl)cc2Cl)c1,moderately_active
COCCOc1cnc(cn1)C(=O)Nc1cccc(c1)C1(CSC(N)=N1)C1CCCCC1,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)O[C@H]2C[C@@H]12,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)N=C(N)O[C@@H]2C[C@H]12,inactive
COc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(OCC#CC(C)(C)O)cnc1C(=O)Nc1ccc(F)c(c1)C1(C)N=C(N)O[C@H]2C[C@@H]12,moderately_active
Cc1cc(NC(=O)c2ccc(Cl)cn2)cc(c1F)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCC#C)cn2)cc(F)c1F,very_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2cnc(OCC#C)cn2)cc(F)c1F,moderately_active
CC#CCOc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,very_active
CC#CCOc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(F)c1F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(F)c1F,inactive
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Br)cn2)cc(F)c1F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Br)cn2)cc(F)c1F,moderately_active
COc1ccc(nc1)C(=O)Nc1cc(F)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COCc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F)C#N,moderately_active
COc1cc(cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F)C#N,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)cc(F)c1F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)cc(F)c1F,inactive
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C#N,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(F)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12)C#N,inactive
Cc1cc(cnc1C(=O)Nc1cc(F)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C(F)(F)F,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(F)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12)C(F)(F)F,inactive
Cc1nc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@@]1(N=C(N)O[C@H]2C[C@@H]12)C(F)F,moderately_active
Cc1ncc(Cl)nc1C(=O)Nc1ccc(F)c(c1)[C@@]1(N=C(N)O[C@H]2C[C@@H]12)C(F)F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(c2)[C@@]2(C)N=C(N)O[C@@H]3C[C@H]23)c(C)c1,moderately_active
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(C)N=C(N)O[C@H]3C[C@@H]23)c(C)c1,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@@]2(N=C(N)O[C@H]3C[C@@H]23)C(F)F)c(C)n1,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,inactive
Cc1c(nc2ccc(Cl)cn12)C(=O)Nc1ccc(F)c(c1)[C@@]1(N=C(N)O[C@H]2C[C@@H]12)C(F)F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ncc(cc2Cl)C#N)ccc1F,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(C)n1,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@@]2(N=C(N)O[C@H]3C[C@@H]23)C(F)F)c(C)n1,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,inactive
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ncc(cc2Cl)C#N)ccc1F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ncc(cc2Cl)C#N)ccc1F,inactive
C[C@@]1(N=C(N)O[C@@H]2C[C@H]12)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
Cc1c(nc2ccc(Cl)cn12)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(Cl)c1,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ncc(Cl)cc2Cl)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cnc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Br)cn2)ccc1F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cnc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
COc1ccc(nc1)C(=O)Nc1ccc(F)c(c1F)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,inactive
COc1ccc(nc1)C(=O)Nc1ccc(F)c(c1F)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COC[C@@]1(N=C(N)O[C@@H]2C[C@H]12)c1cc(NC(=O)c2cnc(OC)cn2)ccc1F,moderately_active
COC[C@]1(N=C(N)O[C@H]2C[C@@H]12)c1cc(NC(=O)c2cnc(OC)cn2)ccc1F,inactive
COC[C@@]1(N=C(N)O[C@@H]2C[C@H]12)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
COC[C@]1(N=C(N)O[C@H]2C[C@@H]12)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,inactive
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(OC)n1,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(Cl)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COc1cc(cnc1C(=O)Nc1cc(Cl)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C#N,moderately_active
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(Cl)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(Cl)c1F,moderately_active
COc1cnc(C(=O)Nc2cc(Cl)c(F)c(c2)[C@@]2(CF)N=C(N)O[C@@H]3C[C@H]23)c(C)n1,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCC(F)(F)F)cn2)cc(Cl)c1F,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(Cl)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C#N,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1Cl,inactive
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1Cl,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1Cl,inactive
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCC#C)cn2)ccc1F,very_active
CC#CCOc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,very_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1Cl,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1Cl,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1Cl,moderately_active
COc1ccc(nc1)C(=O)Nc1ccc(Cl)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1cnc(C(=O)Nc2ccc(Cl)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(C)c1,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3cocn3)cn2)ccc1Cl,moderately_active
COc1cnc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1cnc(nc1)C(=O)Nc1ccc(Cl)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1nc(NC(=O)c2ccc(Cl)cn2)ccc1F,inactive
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1nc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,moderately_active
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,inactive
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(F)c1F,inactive
NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)cc(F)c1F,inactive
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCC#C)cn2)cc(F)c1F,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,inactive
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(F)c1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)cc(F)c1F,very_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCC#C)cn2)cc(F)c1F,very_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Br)cn2)cc(F)c1F,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ncc(Cl)cn2)ccc1F,moderately_active
Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1ccc(nc1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(cnc1C(=O)Nc1ccc(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(NC(=O)c2ccc(Cl)cn2)cc(c1F)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(NC(=O)c2ccc(Cl)cn2)cc(c1F)[C@@]1(N=C(N)O[C@H]2C[C@@H]12)C(F)F,moderately_active
Cc1cc(cnc1C(=O)Nc1ccc(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C(F)(F)F,moderately_active
Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ncc(cc2Cl)C#N)ccc1Cl,moderately_active
COCc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ncc(Cl)cc2F)ccc1F,moderately_active
COc1ccc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1cnc(C(=O)Nc2ccc(F)c(c2)[C@]2(N=C(N)O[C@@H]3C[C@H]23)C(F)F)c(C)c1,moderately_active
Cc1cc(NC(=O)c2ncc(cc2C)C#N)cc(c1F)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(NC(=O)c2ncc(cc2Cl)C#N)cc(c1F)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
COc1cc(Cl)cnc1C(=O)Nc1cc(C)c(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1cc(NC(=O)c2ncc(Cl)cc2Cl)cc(c1F)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(cn2)C#N)cc(F)c1Cl,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12)C#N,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12)C#N,moderately_active
Cc1cc(cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12)C#N,inactive
NC1=N[C@](CF)([C@@H]2C[C@@H]2O1)c1cc(NC(=O)c2ccc(OCC#C)cn2)cc(F)c1Cl,very_active
CSc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,inactive
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,inactive
COc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
COc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,inactive
CC(C)Oc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
C[C@@H](Oc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F)C#C,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2csc(n2)C(F)F)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2coc(n2)C(F)F)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2coc(n2)C#CC2CC2)ccc1F,inactive
COc1cnc(cn1)C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,moderately_active
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,moderately_active
Cn1nc(cc1C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F)C(F)F,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,inactive
COc1cnc(cn1)C(=O)Nc1cc(F)c(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,inactive
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@@]1(CF)N=C(N)O[C@@H]2C[C@H]12,moderately_active
Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,moderately_active
Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c(c1)[C@]1(CF)N=C(N)O[C@H]2C[C@@H]12,moderately_active
CC(C)n1cc(Cl)c(n1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,inactive
C[C@H](Oc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F)C#C,very_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)ccc1F,moderately_active
NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2nn(cc2Cl)C(F)F)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3nccs3)cn2)ccc1F,moderately_active
Cc1nc(co1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3ncco3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2coc(CF)n2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3cscn3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3cncs3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3cnco3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(OCc3nccs3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(OCc3ncco3)cn2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OCc3cocn3)cn2)ccc1F,moderately_active
C[C@H](F)c1nc(co1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
Cc1csc(c1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cc(Cl)cs2)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cc(cs2)C#N)ccc1F,moderately_active
NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(Cl)s2)ccc1F,moderately_active
